"Caras-Severin";"Rusova Veche";"Hexaxim";"1";"2017"
"Caras-Severin";"Sacu";"Diftavax";"10";"2017"
"Caras-Severin";"Sacu";"Euvax";"2";"2017"
"Caras-Severin";"Sacu";"Hexacima";"4";"2017"
"Caras-Severin";"Sadova Noua";"Hexacima";"2";"2017"
"Caras-Severin";"Sadova Veche";"M-M-RVAXPRO";"2";"2017"
"Caras-Severin";"Salbagelu Nou";"Hexacima";"2";"2017"
"Caras-Severin";"Salbagelu Nou";"M-M-RVAXPRO";"3";"2017"
"Caras-Severin";"Sat Batrin";"Euvax";"1";"2017"
"Caras-Severin";"Sat Batrin";"Hexacima";"2";"2017"
"Caras-Severin";"Sat Batrin";"Tetraxim";"1";"2017"
"Caras-Severin";"Scaius";"Tetraxim";"1";"2017"
"Caras-Severin";"Secaseni";"BCG ( Alt produs )";"2";"2017"
"Caras-Severin";"Secaseni";"Engerix B";"2";"2017"
"Caras-Severin";"Secaseni";"HEXACIMA";"5";"2017"
"Caras-Severin";"Secaseni";"M-M-RVAXPRO";"3";"2017"
"Caras-Severin";"Secu";"BCG ( Alt produs )";"2";"2017"
"Caras-Severin";"Secu";"Engerix B";"2";"2017"
"Caras-Severin";"Secu";"HEXACIMA";"1";"2017"
"Caras-Severin";"Secu";"M-M-RVAXPRO";"2";"2017"
"Caras-Severin";"Sfinta Elena";"Diftavax";"1";"2017"
"Caras-Severin";"Sfinta Elena";"M-M-RVAXPRO";"3";"2017"
"Caras-Severin";"Sichevita";"BCG ( Alt produs )";"3";"2017"
"Caras-Severin";"Sichevita";"Euvax";"2";"2017"
"Caras-Severin";"Sichevita";"Hexacima";"3";"2017"
"Caras-Severin";"Sichevita";"M-M-RVAXPRO";"3";"2017"
"Caras-Severin";"Slatina-Nera";"BCG ( Alt produs )";"2";"2017"
"Caras-Severin";"Slatina-Nera";"Engerix B";"2";"2017"
"Caras-Severin";"Slatina-Nera";"Tetraxim";"1";"2017"
"Caras-Severin";"Slatina-Timis";"BCG ( Alt produs )";"4";"2017"
"Caras-Severin";"Slatina-Timis";"Engerix B";"1";"2017"
"Caras-Severin";"Slatina-Timis";"Euvax";"2";"2017"
"Caras-Severin";"Slatina-Timis";"Hexacima";"5";"2017"
"Caras-Severin";"Slatina-Timis";"Infanrix hexa";"1";"2017"
"Caras-Severin";"Slatina-Timis";"M-M-RVAXPRO";"4";"2017"
"Caras-Severin";"Soceni";"BCG ( Alt produs )";"3";"2017"
"Caras-Severin";"Soceni";"BCG - Cantacuzino";"1";"2017"
"Caras-Severin";"Soceni";"DTCoq";"1";"2017"
"Caras-Severin";"Soceni";"Engerix B";"4";"2017"
"Caras-Severin";"Soceni";"Polio SABIN";"2";"2017"
"Caras-Severin";"Soceni";"Tetraxim";"2";"2017"
"Caras-Severin";"Soceni";"Tritanrix";"2";"2017"
"Caras-Severin";"Soceni";"VVR";"1";"2017"
"Caras-Severin";"Socol";"BCG ( Alt produs )";"1";"2017"
"Caras-Severin";"Socol";"Diftavax";"1";"2017"
"Caras-Severin";"Socol";"Euvax";"1";"2017"
"Caras-Severin";"Socol";"Hexacima";"5";"2017"
"Caras-Severin";"Socol";"M-M-RVAXPRO";"5";"2017"
"Caras-Severin";"Socolari";"BCG ( Alt produs )";"1";"2017"
"Caras-Severin";"Socolari";"Engerix B";"1";"2017"
"Caras-Severin";"Sopotu Nou";"Diftavax";"1";"2017"
"Caras-Severin";"Sopotu Nou";"M-M-RVAXPRO";"3";"2017"
"Caras-Severin";"Sopotu Vechi";"Hexacima";"1";"2017"
"Caras-Severin";"Sosdea";"BCG ( Alt produs )";"4";"2017"
"Caras-Severin";"Sosdea";"Diftavax";"3";"2017"
"Caras-Severin";"Sosdea";"Engerix B";"1";"2017"
"Caras-Severin";"Sosdea";"Hexacima";"6";"2017"
"Caras-Severin";"Sosdea";"M-M-RVAXPRO";"9";"2017"
"Caras-Severin";"Sosdea";"Tetraxim";"4";"2017"
"Caras-Severin";"Stancilova";"BCG ( Alt produs )";"1";"2017"
"Caras-Severin";"Stancilova";"Diftavax";"1";"2017"
"Caras-Severin";"Stancilova";"Engerix B";"1";"2017"
"Caras-Severin";"Stancilova";"Hexacima";"2";"2017"
"Caras-Severin";"Stancilova";"M-M-RVAXPRO";"2";"2017"
"Caras-Severin";"Sub Margine";"Hexacima";"1";"2017"
"Caras-Severin";"Sub Margine";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Surducu Mare";"Hexacima";"1";"2017"
"Caras-Severin";"Surducu Mare";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Susca";"BCG ( Alt produs )";"3";"2017"
"Caras-Severin";"Susca";"Diftavax";"1";"2017"
"Caras-Severin";"Susca";"Engerix B";"1";"2017"
"Caras-Severin";"Susca";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Teregova";"BCG ( Alt produs )";"8";"2017"
"Caras-Severin";"Teregova";"BCG - Cantacuzino";"2";"2017"
"Caras-Severin";"Teregova";"Engerix B";"2";"2017"
"Caras-Severin";"Teregova";"Euvax";"8";"2017"
"Caras-Severin";"Teregova";"Hexacima";"8";"2017"
"Caras-Severin";"Teregova";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Terova";"BCG ( Alt produs )";"3";"2017"
"Caras-Severin";"Terova";"Engerix B";"2";"2017"
"Caras-Severin";"Terova";"Euvax";"1";"2017"
"Caras-Severin";"Terova";"Hexacima";"1";"2017"
"Caras-Severin";"Terova";"M-M-RVAXPRO";"2";"2017"
"Caras-Severin";"Ticvaniu Mare";"BCG ( Alt produs )";"1";"2017"
"Caras-Severin";"Ticvaniu Mare";"Engerix B";"1";"2017"
"Caras-Severin";"Ticvaniu Mare";"HEXACIMA";"3";"2017"
"Caras-Severin";"Ticvaniu Mare";"M-M-RVAXPRO";"3";"2017"
"Caras-Severin";"Ticvaniu Mic";"Hexacima";"2";"2017"
"Caras-Severin";"Ticvaniu Mic";"M-M-RVAXPRO";"4";"2017"
"Caras-Severin";"Tincova";"Euvax";"2";"2017"
"Caras-Severin";"Tincova";"Hexacima";"3";"2017"
"Caras-Severin";"Tincova";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Tirnova";"BCG ( Alt produs )";"4";"2017"
"Caras-Severin";"Tirnova";"Diftavax";"7";"2017"
"Caras-Severin";"Tirnova";"Engerix B";"2";"2017"
"Caras-Severin";"Tirnova";"Euvax";"3";"2017"
"Caras-Severin";"Tirnova";"Hexacima";"5";"2017"
"Caras-Severin";"Tirnova";"M-M-RVAXPRO";"3";"2017"
"Caras-Severin";"Tirnova";"Priorix";"1";"2017"
"Caras-Severin";"Tirol";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Toplet";"BCG ( Alt produs )";"2";"2017"
"Caras-Severin";"Toplet";"Euvax";"2";"2017"
"Caras-Severin";"Toplet";"Hexacima";"4";"2017"
"Caras-Severin";"Toplet";"M-M-RVAXPRO";"4";"2017"
"Caras-Severin";"Turnu Ruieni";"Euvax";"1";"2017"
"Caras-Severin";"Turnu Ruieni";"Hexacima";"8";"2017"
"Caras-Severin";"Turnu Ruieni";"M-M-RVAXPRO";"2";"2017"
"Caras-Severin";"Turnu Ruieni";"Tetraxim";"1";"2017"
"Caras-Severin";"Urcu";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Valea Bistrei";"Euvax";"1";"2017"
"Caras-Severin";"Valea Bistrei";"M-M-RVAXPRO";"2";"2017"
"Caras-Severin";"Valea Bolvasnita";"Hexacima";"1";"2017"
"Caras-Severin";"Valea Mare";"BCG ( Alt produs )";"1";"2017"
"Caras-Severin";"Valea Mare";"Engerix B";"1";"2017"
"Caras-Severin";"Valea Rachitei";"Diftavax";"1";"2017"
"Caras-Severin";"Valea Rachitei";"Hexacima";"3";"2017"
"Caras-Severin";"Valea Rachitei";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Valea Rosie";"Hexacima";"1";"2017"
"Caras-Severin";"Valea Timisului";"BCG ( Alt produs )";"1";"2017"
"Caras-Severin";"Valea Timisului";"Diftavax";"2";"2017"
"Caras-Severin";"Valea Timisului";"Euvax";"4";"2017"
"Caras-Severin";"Valea Timisului";"Hexacima";"3";"2017"
"Caras-Severin";"Valea Timisului";"M-M-RVAXPRO";"2";"2017"
"Caras-Severin";"Valeadeni";"BCG ( Alt produs )";"1";"2017"
"Caras-Severin";"Valeadeni";"Euvax";"1";"2017"
"Caras-Severin";"Valeadeni";"Hexacima";"1";"2017"
"Caras-Severin";"Valeadeni";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Valeapai";"BCG ( Alt produs )";"1";"2017"
"Caras-Severin";"Valeapai";"Hexacima";"3";"2017"
"Caras-Severin";"Valeapai";"Infanrix hexa";"2";"2017"
"Caras-Severin";"Valeapai";"Infanrix Penta";"2";"2017"
"Caras-Severin";"Valeapai";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Valeapai";"Priorix";"1";"2017"
"Caras-Severin";"Valisoara";"Hexacima";"1";"2017"
"Caras-Severin";"Valisoara";"M-M-RVAXPRO";"4";"2017"
"Caras-Severin";"Valisoara";"Priorix";"1";"2017"
"Caras-Severin";"Valiug";"BCG ( Alt produs )";"2";"2017"
"Caras-Severin";"Valiug";"Diftavax";"1";"2017"
"Caras-Severin";"Valiug";"DTVax";"1";"2017"
"Caras-Severin";"Valiug";"Euvax";"2";"2017"
"Caras-Severin";"Valiug";"Hexacima";"13";"2017"
"Caras-Severin";"Valiug";"Infanrix Penta";"1";"2017"
"Caras-Severin";"Valiug";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Vama Marga";"Hexacima";"2";"2017"
"Caras-Severin";"Var";"BCG ( Alt produs )";"1";"2017"
"Caras-Severin";"Var";"Diftavax";"1";"2017"
"Caras-Severin";"Var";"Euvax";"1";"2017"
"Caras-Severin";"Var";"Hexacima";"6";"2017"
"Caras-Severin";"Var";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Varadia";"BCG ( Alt produs )";"2";"2017"
"Caras-Severin";"Varadia";"Diftavax";"1";"2017"
"Caras-Severin";"Varadia";"Engerix B";"1";"2017"
"Caras-Severin";"Varadia";"Euvax";"1";"2017"
"Caras-Severin";"Varadia";"Hexacima";"2";"2017"
"Caras-Severin";"Varadia";"Tetraxim";"1";"2017"
"Caras-Severin";"Verendin";"BCG ( Alt produs )";"2";"2017"
"Caras-Severin";"Verendin";"Diftavax";"7";"2017"
"Caras-Severin";"Verendin";"Euvax";"5";"2017"
"Caras-Severin";"Verendin";"Hexacima";"9";"2017"
"Caras-Severin";"Verendin";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Vermes";"BCG ( Alt produs )";"6";"2017"
"Caras-Severin";"Vermes";"Diftavax";"8";"2017"
"Caras-Severin";"Vermes";"Engerix B";"4";"2017"
"Caras-Severin";"Vermes";"Euvax";"2";"2017"
"Caras-Severin";"Vermes";"Hexacima";"11";"2017"
"Caras-Severin";"Vermes";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Vermes";"Priorix";"1";"2017"
"Caras-Severin";"Vermes";"Tetraxim";"5";"2017"
"Caras-Severin";"Virciorova";"BCG ( Alt produs )";"2";"2017"
"Caras-Severin";"Virciorova";"Diftavax";"3";"2017"
"Caras-Severin";"Virciorova";"Euvax";"1";"2017"
"Caras-Severin";"Virciorova";"Hexacima";"4";"2017"
"Caras-Severin";"Virciorova";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Vodnic";"Diftavax";"1";"2017"
"Caras-Severin";"Vodnic";"Hexacima";"1";"2017"
"Caras-Severin";"Vodnic";"M-M-RVAXPRO";"2";"2017"
"Caras-Severin";"Voislova";"Euvax";"1";"2017"
"Caras-Severin";"Voislova";"Hexacima";"2";"2017"
"Caras-Severin";"Voislova";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Voislova";"Tetraxim";"2";"2017"
"Caras-Severin";"Vrani";"BCG ( Alt produs )";"3";"2017"
"Caras-Severin";"Vrani";"Diftavax";"1";"2017"
"Caras-Severin";"Vrani";"Engerix B";"2";"2017"
"Caras-Severin";"Vrani";"Euvax";"3";"2017"
"Caras-Severin";"Vrani";"HEXACIMA";"8";"2017"
"Caras-Severin";"Vrani";"M-M-RVAXPRO";"3";"2017"
"Caras-Severin";"Vrani";"Tetraxim";"1";"2017"
"Caras-Severin";"Vraniut";"BCG ( Alt produs )";"2";"2017"
"Caras-Severin";"Vraniut";"Engerix B";"2";"2017"
"Caras-Severin";"Vraniut";"Hexacima";"1";"2017"
"Caras-Severin";"Vraniut";"M-M-RVAXPRO";"2";"2017"
"Caras-Severin";"Zagujeni";"Euvax";"1";"2017"
"Caras-Severin";"Zagujeni";"Hexacima";"3";"2017"
"Caras-Severin";"Zanou";"BCG ( Alt produs )";"1";"2017"
"Caras-Severin";"Zasloane";"Euvax";"1";"2017"
"Caras-Severin";"Zasloane";"Hexacima";"1";"2017"
"Caras-Severin";"Zavoi";"BCG ( Alt produs )";"1";"2017"
"Caras-Severin";"Zavoi";"Diftavax";"2";"2017"
"Caras-Severin";"Zavoi";"Engerix B";"1";"2017"
"Caras-Severin";"Zavoi";"Euvax";"3";"2017"
"Caras-Severin";"Zavoi";"Hexacima";"9";"2017"
"Caras-Severin";"Zavoi";"M-M-RVAXPRO";"5";"2017"
"Caras-Severin";"Zavoi";"Tetraxim";"6";"2017"
"Caras-Severin";"Zervesti";"Diftavax";"3";"2017"
"Caras-Severin";"Zervesti";"Euvax";"1";"2017"
"Caras-Severin";"Zervesti";"Hexacima";"5";"2017"
"Caras-Severin";"Zervesti";"M-M-RVAXPRO";"6";"2017"
"Caras-Severin";"Zervesti";"Priorix";"1";"2017"
"Caras-Severin";"Zlagna";"Hexacima";"1";"2017"
"Caras-Severin";"Zlagna";"M-M-RVAXPRO";"2";"2017"
"Caras-Severin";"Zlatita";"BCG ( Alt produs )";"2";"2017"
"Caras-Severin";"Zlatita";"Diftavax";"5";"2017"
"Caras-Severin";"Zlatita";"Engerix B";"1";"2017"
"Caras-Severin";"Zlatita";"Euvax";"1";"2017"
"Caras-Severin";"Zlatita";"Hexacima";"5";"2017"
"Caras-Severin";"Zlatita";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Zoina";"Priorix";"1";"2017"
"Caras-Severin";"Zorile";"BCG ( Alt produs )";"1";"2017"
"Caras-Severin";"Zorile";"Diftavax";"2";"2017"
"Caras-Severin";"Zorile";"Engerix B";"1";"2017"
"Caras-Severin";"Zorlencior";"M-M-RVAXPRO";"1";"2017"
"Caras-Severin";"Zorlentu Mare";"BCG ( Alt produs )";"1";"2017"
"Caras-Severin";"Zorlentu Mare";"Diftavax";"1";"2017"
"Caras-Severin";"Zorlentu Mare";"Hexacima";"4";"2017"
"Caras-Severin";"Zorlentu Mare";"M-M-RVAXPRO";"4";"2017"
"Cluj";"Aghiresu";"BCG ( Alt produs )";"8";"2017"
"Cluj";"Aghiresu";"Diftavax";"5";"2017"
"Cluj";"Aghiresu";"DTCoq";"2";"2017"
"Cluj";"Aghiresu";"Engerix B";"3";"2017"
"Cluj";"Aghiresu";"Hexacima";"7";"2017"
"Cluj";"Aghiresu";"Imovax Polio";"2";"2017"
"Cluj";"Aghiresu";"M-M-RVAXPRO";"20";"2017"
"Cluj";"Aghiresu";"Polio SABIN";"1";"2017"
"Cluj";"Aghiresu";"Priorix";"1";"2017"
"Cluj";"Aghiresu";"Tetracoq";"1";"2017"
"Cluj";"Aghiresu";"Tetraxim";"5";"2017"
"Cluj";"Aghiresu";"Tritanrix";"4";"2017"
"Cluj";"Aghiresu";"VVR";"1";"2017"
"Cluj";"Aghiresu-Fabrici";"BCG ( Alt produs )";"12";"2017"
"Cluj";"Aghiresu-Fabrici";"Diftavax";"3";"2017"
"Cluj";"Aghiresu-Fabrici";"DTCoq";"1";"2017"
"Cluj";"Aghiresu-Fabrici";"Engerix B";"1";"2017"
"Cluj";"Aghiresu-Fabrici";"Euvax";"5";"2017"
"Cluj";"Aghiresu-Fabrici";"Hexacima";"13";"2017"
"Cluj";"Aghiresu-Fabrici";"Imovax Polio";"1";"2017"
"Cluj";"Aghiresu-Fabrici";"Infanrix hexa";"1";"2017"
"Cluj";"Aghiresu-Fabrici";"M-M-RVAXPRO";"22";"2017"
"Cluj";"Aghiresu-Fabrici";"Polio SABIN";"1";"2017"
"Cluj";"Aghiresu-Fabrici";"Tetraxim";"4";"2017"
"Cluj";"Aghiresu-Fabrici";"Trimovax";"2";"2017"
"Cluj";"Aghiresu-Fabrici";"Tritanrix";"2";"2017"
"Cluj";"Agirbiciu";"BCG ( Alt produs )";"1";"2017"
"Cluj";"Agirbiciu";"Diftavax";"1";"2017"
"Cluj";"Agirbiciu";"Hexacima";"3";"2017"
"Cluj";"Agirbiciu";"M-M-RVAXPRO";"2";"2017"
"Cluj";"Agirbiciu";"Tetraxim";"1";"2017"
"Cluj";"Agris";"Diftavax";"1";"2017"
"Cluj";"Aiton";"Hexacima";"3";"2017"
"Cluj";"Aiton";"M-M-RVAXPRO";"2";"2017"
"Cluj";"Aiton";"Tetraxim";"1";"2017"
"Cluj";"Alunis";"BCG ( Alt produs )";"2";"2017"
"Cluj";"Alunis";"Euvax";"1";"2017"
"Cluj";"Alunis";"Hexacima";"4";"2017"
"Cluj";"Alunis";"M-M-RVAXPRO";"2";"2017"
"Cluj";"Alunis";"Tetraxim";"3";"2017"
"Cluj";"Antas";"Hexacima";"1";"2017"
"Cluj";"Antas";"Influvac";"1";"2017"
"Cluj";"Antas";"M-M-RVAXPRO";"1";"2017"
"Cluj";"Antas";"Tetraxim";"1";"2017"
"Cluj";"Apahida";"BCG ( Alt produs )";"26";"2017"
"Cluj";"Apahida";"Diftavax";"18";"2017"
"Cluj";"Apahida";"Engerix B";"1";"2017"
"Cluj";"Apahida";"Euvax";"2";"2017"
"Cluj";"Apahida";"Hexacima";"105";"2017"
"Cluj";"Apahida";"M-M-RVAXPRO";"74";"2017"
"Cluj";"Apahida";"Prevenar 13";"3";"2017"
"Cluj";"Apahida";"Rotarix";"3";"2017"
"Cluj";"Apahida";"Sinflorix";"2";"2017"
"Cluj";"Apahida";"Tetraxim";"22";"2017"
"Cluj";"Aruncuta";"BCG ( Alt produs )";"1";"2017"
"Cluj";"Aschileu Mare";"Diftavax";"1";"2017"
"Cluj";"Aschileu Mare";"Hexacima";"1";"2017"
"Cluj";"Aschileu Mare";"M-M-RVAXPRO";"3";"2017"
"Cluj";"Aschileu Mare";"Tetraxim";"2";"2017"
"Cluj";"Aschileu Mic";"BCG ( Alt produs )";"2";"2017"
"Cluj";"Aschileu Mic";"Diftavax";"2";"2017"
"Cluj";"Aschileu Mic";"Hexacima";"7";"2017"
"Cluj";"Aschileu Mic";"M-M-RVAXPRO";"4";"2017"
"Cluj";"Babdiu";"Hexacima";"2";"2017"
"Cluj";"Babdiu";"M-M-RVAXPRO";"4";"2017"
"Cluj";"Babutiu";"Diftavax";"1";"2017"
"Cluj";"Babutiu";"Hexacima";"1";"2017"
"Cluj";"Babutiu";"M-M-RVAXPRO";"11";"2017"
"Cluj";"Baciu";"BCG ( Alt produs )";"30";"2017"
"Cluj";"Baciu";"Diftavax";"10";"2017"
"Cluj";"Baciu";"DTVax";"5";"2017"
"Cluj";"Baciu";"Engerix B";"1";"2017"
"Cluj";"Baciu";"Euvax";"14";"2017"
"Cluj";"Baciu";"Hepavax";"3";"2017"
"Cluj";"Baciu";"Hexacima";"95";"2017"
"Cluj";"Baciu";"Hexaxim";"1";"2017"
"Cluj";"Baciu";"Infanrix hexa";"5";"2017"
"Cluj";"Baciu";"M-M-RVAXPRO";"80";"2017"
"Cluj";"Baciu";"Pentaxim";"17";"2017"
"Cluj";"Baciu";"Prevenar 13";"1";"2017"
"Cluj";"Baciu";"Priorix";"10";"2017"
"Cluj";"Baciu";"Rotarix";"2";"2017"
"Cluj";"Baciu";"Tetraxim";"22";"2017"
"Cluj";"Badeni";"BCG ( Alt produs )";"1";"2017"
"Cluj";"Badeni";"Hexacima";"5";"2017"
"Cluj";"Badeni";"M-M-RVAXPRO";"3";"2017"
"Cluj";"Badesti";"BCG ( Alt produs )";"1";"2017"
"Cluj";"Badesti";"Diftavax";"1";"2017"
"Cluj";"Bagaciu";"Tetraxim";"1";"2017"
"Cluj";"Bagara";"Hexacima";"3";"2017"
"Cluj";"Baisoara";"BCG ( Alt produs )";"5";"2017"
"Cluj";"Baisoara";"Diftavax";"1";"2017"
"Cluj";"Baisoara";"Hexacima";"6";"2017"
"Cluj";"Baisoara";"M-M-RVAXPRO";"2";"2017"
"Cluj";"Baisoara";"Tetraxim";"2";"2017"
"Cluj";"Baita";"Diftavax";"1";"2017"
"Cluj";"Baita";"Hexacima";"2";"2017"
"Cluj";"Baita";"M-M-RVAXPRO";"2";"2017"
"Cluj";"Baita";"Tetraxim";"1";"2017"
"Cluj";"Barai";"BCG ( Alt produs )";"1";"2017"
"Cluj";"Barai";"Hexacima";"4";"2017"
"Cluj";"Barai";"M-M-RVAXPRO";"12";"2017"
"Cluj";"Batin";"BCG ( Alt produs )";"2";"2017"
"Cluj";"Batin";"Euvax";"1";"2017"
"Cluj";"Batin";"Hexacima";"4";"2017"
"Cluj";"Batin";"M-M-RVAXPRO";"1";"2017"
"Cluj";"Batin";"Tetraxim";"1";"2017"
"Cluj";"Bedeciu";"Hexacima";"1";"2017"
"Cluj";"Bedeciu";"M-M-RVAXPRO";"1";"2017"
"Cluj";"Bedeciu";"Tetraxim";"1";"2017"
"Cluj";"Belis";"BCG ( Alt produs )";"1";"2017"
"Cluj";"Belis";"Engerix B";"1";"2017"
"Cluj";"Berchiesu";"BCG ( Alt produs )";"2";"2017"
"Cluj";"Berchiesu";"Euvax";"2";"2017"
"Cluj";"Berchiesu";"Hexacima";"2";"2017"
"Cluj";"Berchiesu";"M-M-RVAXPRO";"3";"2017"
"Cluj";"Berchiesu";"Tetraxim";"1";"2017"
"Cluj";"Berindu";"Hexacima";"5";"2017"
"Cluj";"Berindu";"M-M-RVAXPRO";"5";"2017"
"Cluj";"Bicalatu";"Diftavax";"1";"2017"
"Cluj";"Bicalatu";"Hexacima";"1";"2017"
"Cluj";"Birlea";"Tetraxim";"1";"2017"
"Cluj";"Bobilna";"BCG ( Alt produs )";"1";"2017"
"Cluj";"Bobilna";"Diftavax";"1";"2017"
"Cluj";"Bobilna";"Hexacima";"2";"2017"
"Cluj";"Bociu";"Hexacima";"2";"2017"
"Cluj";"Bociu";"M-M-RVAXPRO";"1";"2017"
"Cluj";"Bogata";"BCG ( Alt produs )";"2";"2017"
"Cluj";"Bogata";"Diftavax";"1";"2017"
"Cluj";"Bogata";"Euvax";"1";"2017"
"Cluj";"Bogata";"Hexacima";"7";"2017"
"Cluj";"Bogata";"Hexaxim";"1";"2017"
"Cluj";"Bogata";"M-M-RVAXPRO";"4";"2017"
"Cluj";"Bogata de Jos";"BCG ( Alt produs )";"1";"2017"
"Cluj";"Bogata de Jos";"Hexacima";"4";"2017"
"Cluj";"Bogata de Jos";"M-M-RVAXPRO";"4";"2017"
"Cluj";"Bogata de Sus";"BCG ( Alt produs )";"1";"2017"
"Cluj";"Bogata de Sus";"Hexacima";"5";"2017"
"Cluj";"Bogata de Sus";"M-M-RVAXPRO";"4";"2017"
"Cluj";"Bogata de Sus";"Tetraxim";"1";"2017"
"Cluj";"Boian";"BCG ( Alt produs )";"4";"2017"
"Cluj";"Boian";"Diftavax";"1";"2017"
"Cluj";"Boian";"Hexacima";"7";"2017"
"Cluj";"Boian";"M-M-RVAXPRO";"2";"2017"
"Cluj";"Boj-Catun";"Diftavax";"1";"2017"
"Cluj";"Boj-Catun";"Hexacima";"1";"2017"
"Cluj";"Boju";"M-M-RVAXPRO";"1";"2017"
"Cluj";"Boldut";"BCG ( Alt produs )";"2";"2017"
"Cluj";"Boldut";"Diftavax";"2";"2017"
"Cluj";"Boldut";"Euvax";"2";"2017"
"Cluj";"Boldut";"Hexacima";"1";"2017"
"Cluj";"Boldut";"Infanrix hexa";"1";"2017"
"Cluj";"Boldut";"M-M-RVAXPRO";"2";"2017"
"Cluj";"Boldut";"Pentaxim";"3";"2017"
"Cluj";"Boldut";"Priorix";"1";"2017"
"Cluj";"Bologa";"Engerix B";"1";"2017"
"Cluj";"Bologa";"Hexacima";"5";"2017"
"Cluj";"Bologa";"M-M-RVAXPRO";"3";"2017"
"Cluj";"Bologa";"Tetraxim";"1";"2017"
"Cluj";"Bont";"Diftavax";"1";"2017"
"Cluj";"Bont";"Hexacima";"4";"2017"
"Cluj";"Bont";"M-M-RVAXPRO";"2";"2017"
"Cluj";"Bontida";"BCG ( Alt produs )";"8";"2017"
"Cluj";"Bontida";"Diftavax";"11";"2017"
"Cluj";"Bontida";"Hexacima";"21";"2017"
"Cluj";"Bontida";"Hexaxim";"1";"2017"
"Cluj";"Bontida";"M-M-RVAXPRO";"24";"2017"
"Cluj";"Bontida";"Tetraxim";"8";"2017"
"Cluj";"Borsa";"BCG ( Alt produs )";"1";"2017"
"Cluj";"Borsa";"Diftavax";"7";"2017"
"Cluj";"Borsa";"Hexacima";"9";"2017"
"Cluj";"Borsa";"M-M-RVAXPRO";"5";"2017"
"Cluj";"Borsa";"Tetraxim";"1";"2017"
"Cluj";"Borsa-Catun";"Diftavax";"1";"2017"
"Cluj";"Boteni";"Diftavax";"2";"2017"
"Cluj";"Boteni";"Hexacima";"2";"2017"
"Cluj";"Boteni";"M-M-RVAXPRO";"1";"2017"
"Cluj";"Bucea";"BCG ( Alt produs )";"1";"2017"
"Cluj";"Bucea";"Diftavax";"3";"2017"
"Cluj";"Bucea";"Euvax";"1";"2017"
"Cluj";"Bucea";"Hexacima";"1";"2017"
"Cluj";"Bucea";"M-M-RVAXPRO";"10";"2017"
"Cluj";"Bucea";"Tetraxim";"3";"2017"
"Cluj";"Bunesti";"Diftavax";"7";"2017"
"Cluj";"Bunesti";"Euvax";"1";"2017"
"Cluj";"Bunesti";"Hexacima";"11";"2017"
"Cluj";"Bunesti";"M-M-RVAXPRO";"4";"2017"
"Cluj";"Bunesti";"Tetraxim";"1";"2017"
"Cluj";"Buru";"M-M-RVAXPRO";"1";"2017"
"Cluj";"Buteni";"BCG ( Alt produs )";"1";"2017"
"Cluj";"Buteni";"Hexacima";"1";"2017"
"Cluj";"Buza";"M-M-RVAXPRO";"1";"2017"
"Cluj";"Buza";"Tetraxim";"1";"2017"
"Cluj";"Cacova Ierii";"Hexacima";"4";"2017"
"Cluj";"Cacova Ierii";"M-M-RVAXPRO";"2";"2017"
"Cluj";"Cacova Ierii";"Tetraxim";"1";"2017"
"Cluj";"Caianu";"Diftavax";"6";"2017"
"Cluj";"Caianu";"Hexacima";"3";"2017"
"Cluj";"Caianu";"M-M-RVAXPRO";"8";"2017"
"Cluj";"Caianu";"Tetraxim";"4";"2017"
"Cluj";"Caianu Mic";"Hexacima";"4";"2017"
"Cluj";"Caianu Mic";"M-M-RVAXPRO";"1";"2017"
"Cluj";"Caianu Mic";"Tetraxim";"2";"2017"
"Cluj";"Caianu-Vama";"BCG ( Alt produs )";"1";"2017"
"Cluj";"Caianu-Vama";"Diftavax";"4";"2017"
"Cluj";"Caianu-Vama";"Hexacima";"8";"2017"
"Cluj";"Caianu-Vama";"M-M-RVAXPRO";"11";"2017"
"Cluj";"Caianu-Vama";"Tetraxim";"1";"2017"
"Cluj";"Calarasi";"BCG ( Alt produs )";"1";"2017"
"Cluj";"Calarasi";"Diftavax";"3";"2017"
"Cluj";"Calarasi";"Hexacima";"2";"2017"
"Cluj";"Calarasi";"M-M-RVAXPRO";"2";"2017"
"Cluj";"Calarasi";"Tetraxim";"1";"2017"
